"","Phylostratum","GeneID","Zygote","Quadrant","Globular","Heart","Torpedo","Bent","Mature"
"1",1,"at1g01040.2",2173.635205,1911.200145,1152.555283,1291.422445,1000.252931,962.977223,1696.427421
"2",1,"at1g01050.1",1501.014084,1817.308557,1665.308874,1564.761244,1496.320663,1114.643547,1071.655487
"3",1,"at1g01070.1",1212.792724,1233.002267,939.2000456,929.6195012,864.2180087,877.2060012,894.8189171
"4",1,"at1g01080.2",1016.920321,936.3837174,1181.338144,1329.473434,1392.642854,1287.97459,861.2604885
"5",1,"at1g01090.1",11424.56668,16778.16846,34366.64935,39775.64053,56231.56892,66980.36733,7772.561656
"6",1,"at1g01120.1",844.0413821,787.5928851,859.6267328,931.6179798,942.8452686,870.262452,792.754226
"7",1,"at1g01180.1",1003.110196,1095.72006,1329.951058,1065.560273,1006.982629,1268.879891,1467.024348
"8",1,"at1g01190.1",827.5711059,764.6320946,698.7656371,715.2263533,696.3268389,669.7863948,733.4001494
"9",1,"at1g01200.1",903.9973086,802.2732085,765.5864446,796.025717,719.4408714,698.4808665,990.7592656
"10",1,"at1g01210.1",2916.069998,4558.355705,2949.6307,2921.460618,2120.653955,1443.755121,1347.761204
"11",1,"at1g01220.1",881.1928519,829.0929329,894.6108827,936.4050247,846.2609448,793.6664953,821.6062799
"12",1,"at1g01280.1",959.6673257,896.1690529,992.7787611,1016.433125,879.6115185,834.2850365,850.4775704
"13",1,"at1g01290.1",2285.826409,1826.637418,2080.702964,2061.713447,1871.290178,1681.680222,1522.761047
"14",1,"at1g01310.1",688.1134426,709.9617555,644.7473734,695.5615686,635.0508464,596.0423064,618.813838
"15",1,"at1g01320.1",827.2216635,751.1099529,799.0867356,797.734259,740.7836219,756.6157074,778.8728653
"16",1,"at1g01340.2",1188.186605,1056.077062,980.5988291,960.7375245,918.2507741,957.8798704,1050.784898
"17",1,"at1g01440.1",854.8822706,765.0968683,671.7092024,788.402835,710.9093864,682.4514243,708.8919689
"18",1,"at1g01470.1",815.918389,805.9603072,927.2453947,912.7987601,819.4061376,1316.085024,17220.65171
"19",1,"at1g01480.1",1270.080381,1156.390002,1413.895522,1518.754336,1370.005783,1292.110939,1355.027799
"20",1,"at1g01510.1",1689.159407,1809.408508,1763.471134,2000.539621,1923.635282,1846.846409,1853.185389
"21",1,"at1g01580.1",783.5552403,779.9293946,952.2677452,983.862355,1011.404172,941.7605023,835.2719374
"22",1,"at1g01590.1",875.8926763,908.9014551,891.7038547,903.4848274,880.9962737,840.4380982,910.962058
"23",1,"at1g01600.1",4301.38196,3805.27302,4265.65032,2751.95479,1548.539173,1970.937507,2145.388267
"24",1,"at1g01620.1",5879.892347,4977.186057,11613.34426,7295.211774,17289.6315,11439.76493,8183.60899
"25",1,"at1g01650.1",2058.881922,1255.16265,1499.289618,1204.469517,1186.349489,1715.457385,8491.121178
"26",1,"at1g01660.1",779.1239952,814.1862055,669.8906902,676.9665958,719.4779207,624.3354828,725.3790182
"27",1,"at1g01670.1",972.3180813,904.9416201,816.0965947,844.9880237,760.5945101,707.0620942,886.9997801
"28",1,"at1g01680.1",985.5467755,862.4288072,813.0418516,862.9090863,784.1984546,713.2222034,765.300347
"29",1,"at1g01710.1",4254.057398,3070.661711,3564.983651,2873.078356,1907.154387,2028.660209,4896.514106
"30",1,"at1g01740.1",1097.993442,1105.373076,1148.233164,1116.563612,1012.338386,1022.619093,1033.676615
"31",1,"at1g01770.1",792.2802049,771.7754279,755.3945322,761.0335187,651.6014874,628.6296719,639.2974682
"32",1,"at1g01790.1",4099.246419,3263.778482,1954.152363,2327.640446,2446.185094,1963.132381,1229.2303
"33",1,"at1g01800.1",1142.332411,1183.955448,1066.415737,1100.404984,1031.722883,951.8139589,853.277125
"34",1,"at1g01860.1",1197.064766,1383.622181,1750.133509,1754.666063,1989.367109,1579.393883,1088.30364
"35",1,"at1g01880.1",886.9305497,893.0364918,895.6022118,906.158024,887.2388383,958.8130016,901.2477535
"36",1,"at1g01900.1",1038.007298,1082.197858,1169.103049,1107.943381,1038.620629,1110.585982,1198.548127
"37",1,"at1g01910.1",6644.138059,6081.018636,5130.440335,5406.83769,5912.745929,6820.958105,10914.0401
"38",1,"at1g01940.1",1175.404528,1354.72415,1672.81986,1620.564,1475.824354,1139.39096,1099.39954
"39",1,"at1g01960.1",864.3715703,942.1007695,969.15997,936.3267747,904.8012954,932.0135781,990.0112488
"40",1,"at1g01980.1",1009.599528,906.6653052,954.3796531,1010.574654,792.7755973,824.8512033,932.0771119
"41",1,"at1g02000.1",1058.775012,1267.118243,1155.832951,1285.677017,1245.116133,1002.115089,876.6038404
"42",1,"at1g02020.1",782.1485787,803.0517099,792.1170045,808.1850769,778.0036097,805.6454563,757.111025
"43",1,"at1g02050.1",1763.485135,1535.764717,1779.293255,1674.35196,1302.027433,1714.217534,1856.713929
"44",1,"at1g02060.1",697.8892656,637.2264585,640.0971537,672.9001298,604.6424691,604.4418436,610.1827737
"45",1,"at1g02130.1",1016.509573,1147.369934,2175.071151,2037.472961,2031.720578,1790.934399,1438.018953
"46",1,"at1g02170.1",814.8657638,735.2398857,828.4696366,813.3484256,789.6245466,808.0779323,786.8502323
"47",1,"at1g02205.3",1129.353002,1155.13756,791.5667551,734.7140216,687.7720883,683.8170552,727.9038315
"48",1,"at1g02260.1",877.1527191,744.8883012,712.2257639,721.3962701,647.6826758,651.5060041,862.3412168
"49",1,"at1g02280.1",885.059005,840.2076194,900.7142924,1014.057077,1138.068618,1011.069492,1190.563101
"50",1,"at1g02300.1",817.7133291,868.3494047,875.7789275,918.7255271,886.397008,844.5917949,775.7548812
"51",1,"at1g02305.1",14799.83492,19609.82421,6599.92923,5535.102828,4785.299795,3071.470155,3916.299786
"52",1,"at1g02310.1",1007.706728,735.5432319,659.8013115,817.1738661,646.1558046,720.3537824,1299.153747
"53",1,"at1g02360.1",866.7541885,955.8314141,1192.785853,972.1917954,859.03597,984.253363,940.8342404
"54",1,"at1g02400.1",784.536023,786.113302,845.220691,843.4244001,844.281891,897.706334,785.049669
"55",1,"at1g02410.1",2882.151338,2377.61986,3723.960283,3048.764536,2399.451776,3243.1711,4270.59298
"56",1,"at1g02420.1",867.1874132,823.7105638,705.044269,688.748303,704.8614569,659.2571601,1420.782684
"57",1,"at1g02440.1",2739.761096,2698.700776,1746.9845,2679.63641,3469.734933,2803.408603,2425.927718
"58",1,"at1g02460.1",842.5095852,836.8052198,884.3723265,782.2585701,786.0885203,812.4438872,835.4190538
"59",1,"at1g02470.2",1176.686597,1347.559569,1339.057611,1081.372502,1072.01491,1310.913919,1182.584861
"60",1,"at1g02475.1",1071.858418,1153.134896,920.475841,812.1743887,777.4289411,690.0119928,945.1995294
"61",1,"at1g02500.1",978.3772214,940.7874896,1381.036098,1434.058125,1282.508908,1158.095033,874.7448674
"62",1,"at1g02510.1",1100.966279,1064.005301,1091.480779,1116.575678,947.1660604,937.3261835,957.0847926
"63",1,"at1g02560.1",9915.821602,9965.720668,19602.78698,22256.09701,27314.34139,19444.0844,13198.59967
"64",1,"at1g02580.1",1901.696402,1372.607586,1195.089852,1140.944331,1064.805959,911.4981768,828.8450664
"65",1,"at1g02590.1",1295.487352,1524.169325,1680.340087,1329.717743,1180.076531,1302.504386,1298.295459
"66",1,"at1g02640.1",875.4511983,841.8836672,970.3857419,1013.601759,994.5838356,1057.692299,902.3474993
"67",1,"at1g02670.1",614.0694978,579.3957496,585.4337097,619.4173435,578.2607162,578.3687941,628.1122095
"68",1,"at1g02720.1",965.9272639,938.5629501,1059.741483,1169.209679,1278.17664,1692.750031,822.0817842
"69",1,"at1g02730.1",15164.10094,13536.75822,12995.26678,13102.10946,11251.25368,14423.06045,14051.31664
"70",1,"at1g02780.1",53775.96412,55938.54981,69276.83301,62158.09189,59432.62252,56060.60532,32089.44976
"71",1,"at1g02790.1",972.9582519,975.2846186,1167.204019,1223.42799,978.6242476,972.9180569,853.8603054
"72",1,"at1g02800.1",1333.025716,1133.211422,3796.51129,3564.882777,3308.619326,1884.211865,967.0663144
"73",1,"at1g02810.1",1252.244645,1264.986594,3243.730575,2676.490579,2418.711067,2150.938838,1046.670338
"74",1,"at1g02840.1",1153.456928,1020.041799,1904.149372,2214.61825,1851.872599,2451.644477,2204.398131
"75",1,"at1g02850.4",1206.63634,1301.482631,1281.516606,1397.092856,1366.138995,1876.734435,3082.854335
"76",1,"at1g02880.3",1212.09093,1181.395453,1154.240105,1249.829324,1189.28052,1054.641054,1229.554214
"77",1,"at1g02890.1",1268.049035,1021.232116,1466.296987,1438.563149,1217.22104,1507.389888,2760.553645
"78",1,"at1g02920.1",918.8307781,824.2019218,793.1908893,841.3035835,822.4098687,857.6579146,750.1778293
"79",1,"at1g02930.1",2094.521187,1771.41651,3918.650806,2806.197057,892.5747541,1133.316295,769.2362566
"80",1,"at1g02940.1",814.2329071,775.6904916,933.127474,1055.835236,910.9289727,836.3741261,731.3424763
"81",1,"at1g02950.2",889.2185453,974.6324576,1140.569866,1005.94937,925.6254357,984.2852843,845.7114253
"82",1,"at1g03000.1",861.2680982,784.283488,793.9923155,836.4420765,817.2042687,868.7494186,875.3228295
"83",1,"at1g03020.1",791.2273737,691.629135,685.2886449,686.7539405,642.0574285,674.9797774,733.1922509
"84",1,"at1g03030.1",1242.226275,908.0598487,1046.584092,1159.556903,1375.378186,1874.411227,7071.616694
"85",1,"at1g03055.1",972.3524249,1083.322619,1378.992211,1108.525287,1045.042211,1208.932714,959.8322164
"86",1,"at1g03060.1",848.794096,742.1482682,697.5129966,786.4061208,653.1672829,677.6927616,724.1971044
"87",1,"at1g03070.1",770.1791273,688.842441,727.5999376,775.1859433,729.2953808,735.4562533,761.9230338
"88",1,"at1g03090.2",1165.863993,1025.158783,1133.590375,1193.613761,1200.051914,1432.074643,1196.653306
"89",1,"at1g03110.1",900.7512411,858.3019822,898.9002043,1187.784222,1349.171867,1141.56792,855.6273282
"90",1,"at1g03130.1",1892.630952,1630.831393,2482.001157,2864.471497,6182.332879,10266.45742,4631.276792
"91",1,"at1g03150.1",771.0308673,804.4407772,768.4155431,716.1768039,714.7586149,635.0477241,707.3232497
"92",1,"at1g03160.1",6467.493519,4053.084026,1677.91216,2723.638507,2979.237273,2454.581177,3380.856025
"93",1,"at1g03190.1",1286.004196,1296.627336,1188.662615,1170.818464,1207.706013,1214.015029,1913.845091
"94",1,"at1g03210.1",636.9534629,593.5086518,618.2949534,591.9474151,620.522254,647.8016616,660.4887812
"95",1,"at1g03260.1",1107.289518,1099.43646,1463.423437,1045.817756,1012.970822,1346.563916,1108.440967
"96",1,"at1g03270.1",1163.440219,825.3977629,827.1053925,1038.646048,966.0527894,1090.646623,2276.164391
"97",1,"at1g03310.1",1487.515457,1567.876577,1702.91853,1921.168828,1763.221669,1481.702701,1011.466871
"98",1,"at1g03360.1",968.5535876,913.1487822,982.6492066,982.790233,983.8860474,1102.040413,905.0096569
"99",1,"at1g03390.1",3483.802632,5890.614857,4671.646863,3479.793971,5211.72856,4068.53929,2387.770199
"100",1,"at1g03400.1",1037.654868,805.7697306,781.1569355,933.9235842,840.7843185,1091.069438,1869.702629
"101",1,"at1g03410.1",3109.382235,2988.470005,1990.900593,2201.928432,2361.849302,1631.268992,3218.572049
"102",1,"at1g03430.1",942.7348445,862.5334777,901.523062,922.767181,926.2973378,1003.35842,1106.28437
"103",1,"at1g03440.1",1233.480291,1153.161781,1891.713523,1708.831989,1827.039358,2668.016461,1986.756593
"104",1,"at1g03445.1",703.1354547,645.6083296,714.5348216,736.317546,679.28947,649.2651161,690.1070056
"105",1,"at1g03457.2",828.3889705,790.2554516,846.6062595,937.3694784,897.422084,864.6860658,767.5475238
"106",1,"at1g03475.1",1275.452935,1605.872495,2330.651674,2329.568977,4396.321572,3995.809873,2374.150073
"107",1,"at1g03520.1",1116.963466,863.4624285,962.4747446,1240.480903,1083.703068,1071.274431,899.6495658
"108",1,"at1g03540.1",1490.935511,1633.759952,1775.600134,1359.669121,1564.050731,1724.335303,1682.344713
"109",1,"at1g03560.1",867.3987608,828.8798134,772.4194431,785.0919131,724.4291602,749.9520161,701.0776037
"110",1,"at1g03600.1",981.8151069,1029.274722,1285.684477,1410.966084,1570.989487,1994.492854,1242.994797
"111",1,"at1g03630.1",718.6562877,761.6388985,831.5623961,754.6076061,1002.504914,1166.610553,617.775892
"112",1,"at1g03650.1",1017.606486,994.5113284,949.3224304,960.131718,822.0221545,807.6885257,892.1520866
"113",1,"at1g03670.1",837.111441,815.438592,822.1261426,906.9808903,902.947341,891.2357078,838.1806423
"114",1,"at1g03680.1",1030.856541,1377.71492,2436.977934,2307.020062,3594.388516,3564.254644,1790.028636
"115",1,"at1g03687.1",1087.290683,1141.426017,1236.924177,1152.49446,1090.541623,1131.430608,962.6232873
"116",1,"at1g03750.1",753.4316828,698.4684116,713.1402556,732.4498326,686.9243261,656.6025517,775.6718205
"117",1,"at1g03810.1",871.6501103,891.109373,808.1661554,857.9295145,890.3740377,899.0598857,857.5016711
"118",1,"at1g03860.1",6783.170816,5863.034271,8718.751545,7597.752453,5906.864811,3492.002675,5227.969986
"119",1,"at1g03870.1",2454.60531,2290.63883,730.0684444,782.1511743,695.8850396,672.5615137,854.8313619
"120",1,"at1g03905.1",907.5930918,905.3350709,975.6997889,1041.442801,985.6766362,887.1246425,811.4760913
"121",1,"at1g03980.1",916.3321093,875.7015785,867.7393927,950.3632233,916.1956567,838.9011158,842.3133853
"122",1,"at1g03990.1",1206.865994,1311.12333,1594.242299,1339.726872,1045.852547,1013.882793,1514.54516
"123",1,"at1g04040.1",929.7521109,894.4597016,863.0776711,929.8686447,912.0518882,906.9597022,862.7846347
"124",1,"at1g04050.1",961.6671059,845.3258992,953.0695733,969.9159339,828.3321296,942.4016489,915.909112
"125",1,"at1g04090.1",848.8224467,689.1930232,690.1477043,830.077802,704.3992909,682.4716359,715.5345317
"126",1,"at1g04110.1",867.2841356,774.4943816,853.2350656,974.9202213,896.9302716,807.6780074,765.5727614
"127",1,"at1g04140.2",1286.743247,1131.221225,1102.271159,1219.344297,1183.622595,1461.830418,1473.383637
"128",1,"at1g04170.1",2012.477435,2149.085619,3978.165988,2629.727945,1666.479098,2265.114999,1917.086034
"129",1,"at1g04180.1",951.1692712,908.3025047,776.1789499,817.9219642,799.0462552,777.797346,704.1508422
"130",1,"at1g04190.1",1530.195921,1704.215077,2818.630865,2553.984257,2202.456274,1344.127576,1011.813729
"131",1,"at1g04220.1",7047.222276,6410.938804,3576.075701,3458.709056,2277.285464,1988.761036,1638.599411
"132",1,"at1g04270.1",56136.30451,55371.23505,61763.71947,58626.76681,53665.17271,41160.69432,15353.39635
"133",1,"at1g04280.1",3479.631705,3122.308164,2439.121401,2651.037945,2676.537773,2073.82973,4736.945318
"134",1,"at1g04290.1",1052.550093,962.7330174,1144.845325,1010.349521,1062.298344,1134.248119,998.9640398
"135",1,"at1g04310.1",2424.982365,1872.010604,1499.956038,1930.608515,2016.512837,4296.999353,3762.154798
"136",1,"at1g04350.1",2418.543756,1835.838013,1301.57289,1538.493366,1341.869173,1289.253713,1238.380048
"137",1,"at1g04380.1",1448.021234,1440.927302,1145.711439,1137.154723,993.2137545,955.9738394,1057.078162
"138",1,"at1g04400.1",897.8430808,882.2763298,1098.152068,1108.72517,985.5124485,1185.556306,1502.322595
"139",1,"at1g04410.1",1422.445609,2160.795012,7496.592105,6636.700448,6141.396943,8011.217163,1659.388893
"140",1,"at1g04420.1",812.5199577,746.7663561,717.0136305,773.4621169,801.6904644,755.9045812,640.0223411
"141",1,"at1g04480.1",42184.65968,54525.29743,50836.42191,42024.49415,46085.95656,31844.42464,6980.656943
"142",1,"at1g04510.1",1196.237621,1115.116104,2259.576313,2713.962833,3091.606407,2086.792597,1299.882974
"143",1,"at1g04530.1",1016.633208,993.3924712,1045.631746,883.8921615,935.9518506,1047.689025,3083.158927
"144",1,"at1g04540.1",855.0106767,718.3946598,674.4580445,741.2763366,645.3564971,642.5704084,738.6113152
"145",1,"at1g04570.1",1209.756573,1190.225048,1079.934441,999.796362,940.4601719,927.8177338,990.7265493
"146",1,"at1g04580.1",947.6300604,725.0832497,650.172761,815.1029128,660.9291974,733.9961534,715.6429005
"147",1,"at1g04610.1",946.9236555,1104.728067,1507.426694,1236.48095,1061.946892,1039.921435,964.1976112
"148",1,"at1g04620.1",1051.901681,1248.775748,829.961417,775.2651557,872.2441407,836.9423271,1038.453899
"149",1,"at1g04640.1",1349.854446,1440.849556,1128.386655,1315.80672,1867.786701,1451.906394,1335.927854
"150",1,"at1g04680.1",977.955927,973.012826,961.4187816,1230.424954,1491.699551,1684.613954,892.7648952
"151",1,"at1g04690.1",954.0079294,947.6509133,978.6898923,1105.44053,1243.729498,1247.170118,882.5733024
"152",1,"at1g04710.1",9244.608473,4925.944559,3029.105924,3261.580004,3396.17171,3538.402486,4020.976253
"153",1,"at1g04730.1",1172.044621,892.3966649,1160.877487,1162.640518,852.4234238,917.7560719,766.2024258
"154",1,"at1g04770.1",940.2621921,905.4475704,1085.168954,1067.273287,942.1102877,1093.586604,1225.715804
"155",1,"at1g04840.1",887.7796374,875.7646479,1000.332539,1063.030412,948.7797362,865.0117877,900.8911957
"156",1,"at1g04870.2",926.4053745,912.2340971,873.2374822,879.7409718,860.3880858,911.3744013,867.1685884
"157",1,"at1g04900.1",1677.197824,2231.557146,1538.196397,1253.668471,1304.046756,1133.963288,858.3145479
"158",1,"at1g04920.1",827.3231321,702.9653558,724.0335733,759.0535718,816.0517428,975.7107086,2204.193047
"159",1,"at1g04940.1",932.4842342,838.0316804,941.0811486,957.0859571,922.926541,1097.579738,1057.232015
"160",1,"at1g04980.1",1525.911612,1293.284836,2472.979911,2194.555299,1609.94075,2196.106445,914.5735053
"161",1,"at1g05000.2",967.6761671,988.0445174,806.4421043,787.1262417,839.4606275,894.3309852,863.07298
"162",1,"at1g05010.1",881.5829798,869.872021,846.9943436,865.1929041,796.1505878,781.1144192,809.3955871
"163",1,"at1g05030.1",1770.489599,1446.346069,1553.532507,1723.351224,2121.689657,2463.575879,1556.045785
"164",1,"at1g05120.1",3133.64647,2844.399144,2635.942191,4220.259476,5394.231979,3961.852531,3693.411712
"165",1,"at1g05140.1",895.0907607,849.3179928,961.7228626,1088.96131,1254.404921,1474.11214,1051.728625
"166",1,"at1g05150.1",950.2118171,796.6152259,905.4762338,922.8543462,906.2250954,1068.187587,1647.787017
"167",1,"at1g05160.1",1531.109516,1149.094156,1123.997177,1234.995233,1209.000488,1097.663363,1600.004975
"168",1,"at1g05180.1",1985.168199,2060.506045,2450.320856,2514.00215,2027.098695,1524.470596,1639.406997
"169",1,"at1g05190.1",1049.943727,1106.150532,2663.459789,2737.268722,2529.865009,2621.531288,887.7944682
"170",1,"at1g05200.1",751.3750783,851.0586976,845.7242013,840.9718501,831.6494668,790.754671,745.4892076
"171",1,"at1g05270.1",858.8766023,853.5206814,939.3313209,916.8784123,830.0474256,807.5433357,763.4468582
"172",1,"at1g05310.1",886.2709343,798.2938417,741.5755858,861.6332695,684.8487423,738.572657,675.1872661
"173",1,"at1g05350.1",1423.299122,1385.693422,1145.0312,1159.935157,1176.023559,1156.840123,989.0435003
"174",1,"at1g05460.1",708.8069096,859.8472484,838.3991654,825.9340099,893.0030222,834.6575112,739.3448259
"175",1,"at1g05490.1",866.9488612,874.0813341,767.1055567,824.5439356,896.0079761,823.6537566,768.2991507
"176",1,"at1g05510.1",1789.784482,916.2755374,1326.452637,924.8721648,991.3348177,6588.620973,59781.30161
"177",1,"at1g05530.1",698.9378006,654.7870635,622.6842404,695.8750312,645.3269676,619.8050033,614.4452325
"178",1,"at1g05560.1",1188.260298,953.2113067,901.641257,855.4245887,960.0640619,1322.120138,4461.044011
"179",1,"at1g05580.1",1654.146283,2164.178366,1688.725998,1651.147663,1603.979143,1633.159388,1796.688105
"180",1,"at1g05590.1",1095.062849,1089.209821,1205.474322,1539.691729,1128.269344,1078.538234,826.5691258
"181",1,"at1g05610.1",911.4663133,1012.81093,938.0611831,973.6998718,952.7089195,862.3220268,866.1888813
"182",1,"at1g05620.1",1100.855142,1393.0261,932.1801364,775.8719349,1083.165616,1223.382646,872.6214872
"183",1,"at1g05640.1",866.5848522,778.4444056,887.8267937,976.4991428,791.6109399,759.6985083,729.8301947
"184",1,"at1g05650.1",936.8346295,927.6509739,1047.161325,1008.924135,907.7729504,880.9848357,830.0476436
"185",1,"at1g05660.1",1025.984472,1096.963434,1188.453769,1153.295476,1080.846492,1105.208681,1155.157555
"186",1,"at1g05670.1",952.7298628,1286.812036,1592.224632,1032.496463,1077.504174,1282.558148,922.1694082
"187",1,"at1g05680.1",823.402687,645.257061,642.6127511,775.1005529,646.8616193,630.075525,742.6548101
"188",1,"at1g05750.1",823.1371451,809.6933158,933.491905,867.6098647,904.1962077,967.8864616,845.6988669
"189",1,"at1g05800.1",867.3077888,1189.20617,1470.22985,1037.724596,987.2684601,1246.88286,877.2643723
"190",1,"at1g05810.1",1119.318087,1364.984407,852.3226821,850.7655419,792.3979156,794.9390501,943.7690689
"191",1,"at1g05830.1",1029.321354,957.7878486,1357.879788,1340.075028,1253.946975,1700.849435,939.3712302
"192",1,"at1g05850.1",2401.115324,3117.238264,7627.168997,4915.461738,4305.945623,11796.6598,3965.55842
"193",1,"at1g05900.2",876.1877935,869.4183444,936.2166243,847.4254464,814.6839609,970.4273509,841.8998417
"194",1,"at1g05910.1",869.8078844,763.7153901,788.2682274,862.8007093,894.7032387,862.1687399,810.7198862
"195",1,"at1g05940.1",1370.836435,1123.396101,1713.893573,1413.171816,1502.020905,2888.563876,3482.902593
"196",1,"at1g05990.1",1099.590052,1028.15074,1109.538661,1266.151152,1056.614136,1069.866061,879.8840212
"197",1,"at1g06020.1",835.893776,668.8892003,742.4149924,849.9866483,722.0800645,758.4746223,699.5553965
"198",1,"at1g06030.1",909.3866769,859.2045648,853.9181044,924.8356945,832.298991,798.3249208,802.1995622
"199",1,"at1g06080.1",1389.715847,1713.049113,1653.012778,1687.647976,1899.163966,1303.850333,1471.159993
"200",1,"at1g06090.1",1136.132325,1030.413015,1053.660515,1092.131265,1078.94391,1113.765982,985.7557981
"201",1,"at1g06100.1",3510.080967,2729.126859,2245.72594,2709.404849,2283.360558,1703.344663,1303.199956
"202",1,"at1g06110.1",1318.39837,1150.290313,1153.343669,1027.811291,1056.916918,1930.671786,8383.337749
"203",1,"at1g06120.1",1062.840058,1103.807382,922.9457787,977.0446434,915.3345267,915.0757133,857.7454113
"204",1,"at1g06130.1",1232.61669,1032.849653,1097.209943,1106.739227,1104.327818,1235.927773,2168.397086
"205",1,"at1g06200.1",753.4864441,745.0307193,836.6271541,865.3174123,866.1234336,1042.777826,1278.630944
"206",1,"at1g06240.1",1567.6101,1727.993274,1362.739739,1349.676089,1356.269101,1145.035651,1012.534525
"207",1,"at1g06250.1",924.228023,896.9376578,860.0674782,910.5341751,948.6875603,897.6478274,820.9803352
"208",1,"at1g06260.1",1027.57035,1082.542801,1264.952859,1150.020348,1028.188735,897.5323292,848.5693941
"209",1,"at1g06290.1",837.3057857,791.5877161,718.2581429,756.38996,727.5008902,745.5949028,707.9486049
"210",1,"at1g06310.1",931.4315564,846.877417,765.6835369,926.3232814,833.1189385,848.0601336,743.9333457
"211",1,"at1g06350.1",1005.148199,964.883376,1245.851167,992.1462936,926.8346036,1316.54905,953.4046118
"212",1,"at1g06360.1",875.2684758,668.8337163,669.6897207,620.7344855,635.8570429,620.5645126,668.2811506
"213",1,"at1g06400.1",2070.28578,1452.21944,1732.184262,1698.026085,1361.83696,1398.944998,3643.61695
"214",1,"at1g06410.1",1398.563381,1401.69509,2306.241369,1627.12121,1257.70263,2561.92874,2511.96115
"215",1,"at1g06430.1",898.5470897,942.3629298,922.1364245,1027.077794,1204.453011,2194.480295,1281.786677
"216",1,"at1g06460.1",1075.311348,927.3497401,955.0115973,933.0981672,857.9376489,903.7454746,904.0744499
"217",1,"at1g06550.1",1012.405672,918.9028395,1250.73622,1306.261995,1098.490607,1416.051672,840.3783106
"218",1,"at1g06560.1",1241.629706,1174.168122,1563.247218,2092.663458,2283.799452,1558.74408,1086.8182
"219",1,"at1g06570.1",5284.695893,4160.064932,2379.23677,3436.831952,3610.034056,2547.435807,3395.850616
"220",1,"at1g06580.1",2228.046615,2138.349794,1674.672908,1388.505733,1512.902637,2866.900115,1483.0271
"221",1,"at1g06620.1",777.7535639,671.3256417,764.4089784,733.3769194,747.3723725,738.2613396,729.1642824
"222",1,"at1g06640.1",1469.225539,1215.501394,1419.430383,1211.315568,1201.628009,1944.943731,3832.420645
"223",1,"at1g06650.2",903.1263128,765.8497158,783.1569876,766.1523582,701.1379419,837.3785287,1799.198224
"224",1,"at1g06670.1",952.4081112,897.3095549,1190.77987,1074.00651,1035.796659,1083.46516,917.9393585
"225",1,"at1g06680.1",6799.683444,6035.36405,9710.124061,12117.3137,18853.73561,18875.85366,2754.143803
"226",1,"at1g06690.1",1151.933198,1059.061818,1947.030005,1401.854777,1329.416128,2345.23756,2626.868737
"227",1,"at1g06710.1",815.9842812,792.0063837,766.5749859,796.1461728,807.5282809,832.8540278,732.6544997
"228",1,"at1g06730.1",1067.431665,895.5594787,946.8210173,1060.340894,949.6950963,1038.27924,974.6613231
"229",1,"at1g06780.2",4170.2702,3738.737498,2120.083573,2504.0327,2384.069195,2382.696128,2076.572149
"230",1,"at1g06790.1",2621.800577,2657.773004,2729.746699,2753.144864,2386.995947,2039.869929,2142.024403
"231",1,"at1g06800.1",1169.442398,1069.691661,1033.296679,1186.294371,1084.541467,1063.698088,1062.451981
"232",1,"at1g06820.1",857.0382604,740.2355541,824.9795959,827.6009691,732.0799093,670.9391338,715.7578735
"233",1,"at1g06870.1",984.4725726,948.4236434,1028.755576,1118.570703,1008.182508,931.1603727,828.899066
"234",1,"at1g06900.1",948.7727251,1023.391579,909.9177616,872.0745867,868.649369,828.6393947,755.3207119
"235",1,"at1g06970.1",2175.433803,1569.441276,1506.954425,1969.858115,1538.872541,1262.811463,858.0703371
"236",1,"at1g06990.1",969.3205326,861.467605,1010.146712,956.3065558,900.6674117,1085.834319,934.9379324
"237",1,"at1g07010.3",1015.946647,939.7183303,868.7368174,954.500347,1099.14697,1386.614276,860.9102239
"238",1,"at1g07040.1",1877.518682,2366.818963,2692.533989,2994.788057,2712.789516,2230.946821,1818.950484
"239",1,"at1g07070.1",1220.32436,1477.44757,1835.864822,1796.084635,1770.845732,1224.895355,824.5077473
"240",1,"at1g07110.1",1020.686588,1095.343596,1330.660009,1036.473717,1021.16836,1192.380273,1018.767988
"241",1,"at1g07160.1",1080.784995,1040.261079,1122.153006,1045.059755,969.9276338,1092.986147,979.8473771
"242",1,"at1g07180.1",751.1788325,777.6611239,726.4907361,740.4361021,734.0695332,743.57507,797.8897267
"243",1,"at1g07200.2",1591.252442,1554.139653,1050.083642,1293.081418,1206.380516,1237.134684,998.7157621
"244",1,"at1g07210.1",1201.615607,1224.252957,2669.517269,2348.275653,2261.648989,1749.544595,1176.107071
"245",1,"at1g07230.1",921.3810111,754.569478,801.1903598,873.3432458,777.0748682,872.9500643,1187.995041
"246",1,"at1g07240.1",850.0581767,726.4880653,750.6728227,862.0732304,687.9010553,736.1698913,791.6560178
"247",1,"at1g07250.1",869.1589804,891.3566315,844.2035627,842.8846682,788.6805499,782.3487906,745.6873599
"248",1,"at1g07260.1",935.9708825,1019.071881,913.0503976,974.4867358,908.0479942,886.5807507,764.3124354
"249",1,"at1g07270.1",921.9309575,887.215254,977.7094819,994.7006102,895.3059744,836.8579194,844.8368339
"250",1,"at1g07280.1",12852.74413,13309.46337,19506.94033,26007.17296,26706.83746,22725.85893,25447.84672
